Custom Heading: ,,,,,,,,,,,,,,,,
Formatting Options: Sort Options -  Invoice Date ,,,,,,,,,,,,,,,,
Date Selection: 02/01/2019 to 03/10/2020,,,,,,,,,,,,,,,,
Customer Selection: 467367 ESTATES PHY & SURG SUPPL,,,,,,,,,,,,,,,,
Supplier Selection: ALL,,,,,,,,,,,,,,,,
Item Selection: ALL,,,,,,,,,,,,,,,,
Advanced Options: NA,,,,,,,,,,,,,,,,
Cust#,Customer Name,McK Item#,NDC/UPC,Item Description,Generic Description,OrigInvc,Invc/Cred#,Invc/CrDate,C,Ord Qty,Fill,Return,Net,UOM,Unit Price,Ext.Price
467367,ESTATES PHY & SURG SUPPL,1821255,00574206145,CICLOPIR GEL 0.77%  PADD 45GM@,ciclopirox,7124128333,7124128333,03/16/2019,Y,1,1,0,1,EA,41.45,41.45
467367,ESTATES PHY & SURG SUPPL,1851286,59676056201,PREZISTA TAB 600MG          60,darunavir ethanolate,7124128338,7124128338,03/16/2019,N,1,1,0,1,EA,"1,651.68","1,651.68"
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7124128334,7124128334,03/16/2019,Y,48,48,0,48,EA,1.06,50.88
467367,ESTATES PHY & SURG SUPPL,1918473,00169406013,VICTOZA PREFILLED PEN        3,liraglutide,7124128337,7124128337,03/16/2019,N,2,2,0,2,CT,887.21,"1,774.42"
467367,ESTATES PHY & SURG SUPPL,2069276,49702022813,TIVICAY TAB 50MG            30,dolutegravir sodium,7124128335,7124128335,03/16/2019,N,1,1,0,1,EA,"1,701.33","1,701.33"
467367,ESTATES PHY & SURG SUPPL,2070571,00378727253,NORETHINDR 0.35MG TAB MYL3X28@,norethindrone,7124128337,7124128337,03/16/2019,Y,2,2,0,2,EA,8.65,17.30
467367,ESTATES PHY & SURG SUPPL,2078418,16714085203,METOPROL SUCC ER 25MG1000NSTR@,metoprolol succinate,7124128339,7124128339,03/16/2019,Y,1,1,0,1,EA,104.25,104.25
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7124128334,7124128334,03/16/2019,Y,48,48,0,48,EA,1.34,64.32
467367,ESTATES PHY & SURG SUPPL,2738524,61314063705,PREDNISOL AC OPH 1% FAL   5ML,prednisolone acetate,7124128339,7124128339,03/16/2019,Y,4,4,0,4,EA,27.03,108.12
467367,ESTATES PHY & SURG SUPPL,3410644,65162083366,DICLOFEN SOD T/G1% AMN 100GM@,diclofenac sodium,7124128341,7124128341,03/16/2019,Y,12,12,0,12,EA,21.69,260.28
467367,ESTATES PHY & SURG SUPPL,3423704,59676057530,PREZCOBIX TAB 800MG     30,darunavir/cobicistat,7124128335,7124128335,03/16/2019,N,1,1,0,1,EA,"1,887.84","1,887.84"
467367,ESTATES PHY & SURG SUPPL,3467180,34580249078,NAPROXEN SOD CP 220MG PERR100@,naproxen sodium,7124128336,7124128336,03/16/2019,Y,1,1,0,1,EA,5.01,5.01
467367,ESTATES PHY & SURG SUPPL,3489721,60505040405,ARIPIPRAZ OS 1MG/ML APX 150ML,aripiprazole,7124128333,7124128333,03/16/2019,Y,1,1,0,1,EA,209.52,209.52
467367,ESTATES PHY & SURG SUPPL,3528403,30536109194,FLUTICAS SPR 50MCG MMP 15.8ML,fluticasone propionate,7124128332,7124128332,03/16/2019,Y,25,25,0,25,EA,13.94,348.50
467367,ESTATES PHY & SURG SUPPL,1122829,35483811740,SILTUSSIN-SA SYRP    SILA  4OZ,guaifenesin,7123932730,7123932730,03/15/2019,Y,12,12,0,12,EA,1.21,14.52
467367,ESTATES PHY & SURG SUPPL,1260728,00168033260,FLUTICAS CRM 0.05%  SAN  60GM,fluticasone propionate,7123894372,7123894372,03/15/2019,Y,2,2,0,2,EA,11.16,22.32
467367,ESTATES PHY & SURG SUPPL,1426378,30904759080,FERR SO4 FC TB 325MG MMP 1000@,ferrous sulfate,7123932733,7123932733,03/15/2019,Y,4,4,0,4,EA,6.52,26.08
467367,ESTATES PHY & SURG SUPPL,1639459,08290328203,PEN NDL ORIG BD 29G 12.7MM 100,"pen needle, diabetic",7123894369,7123894369,03/15/2019,Y,12,12,0,12,CT,41.56,498.72
467367,ESTATES PHY & SURG SUPPL,1779057,55111046705,METOPROL ER TAB 50MG DR/R 500@,metoprolol succinate,7123932732,7123932732,03/15/2019,Y,4,4,0,4,EA,113.38,453.52
467367,ESTATES PHY & SURG SUPPL,1805308,59762033302,LATANOP OS 125MCG/2.5ML GRE 1@,latanoprost,7123932732,7123932732,03/15/2019,Y,6,6,0,6,EA,2.75,16.50
467367,ESTATES PHY & SURG SUPPL,1851906,08470114001,UNIFINE PENTP 4MM 32G       30,"pen needle, diabetic",7123932732,7123932732,03/15/2019,Y,6,6,0,6,EA,4.70,28.20
467367,ESTATES PHY & SURG SUPPL,1866359,08290320109,PEN NDL SHORT BD 31G 8MM   100,"pen needle, diabetic",7123894369,7123894369,03/15/2019,N,6,6,0,6,CT,39.44,236.64
467367,ESTATES PHY & SURG SUPPL,2009173,67877025130,TRIAMCINOL ACE CRM .1% ASC30G@,triamcinolone acetonide,7123932732,7123932732,03/15/2019,Y,6,6,0,6,EA,4.34,26.04
467367,ESTATES PHY & SURG SUPPL,2031151,81655901290,VO5 SH KIWI LIME SQZ 12.5Z,,7123932734,7123932734,03/15/2019,N,5,5,0,5,EA,0.92,4.60
467367,ESTATES PHY & SURG SUPPL,2426591,08290320119,PEN NDL MINI BD 31G 5MM    100,"pen needle, diabetic",7123894369,7123894369,03/15/2019,N,6,6,0,6,CT,39.92,239.52
467367,ESTATES PHY & SURG SUPPL,3408655,00168041630,TACROLIMUS OINT .1% SAN30GM@,tacrolimus,7123932731,7123932731,03/15/2019,Y,2,2,0,2,EA,112.35,224.70
467367,ESTATES PHY & SURG SUPPL,3409687,31722072610,MONTELUKAST 10MG TAB CAM 1000@,montelukast sodium,7123932732,7123932732,03/15/2019,Y,1,1,0,1,EA,46.48,46.48
467367,ESTATES PHY & SURG SUPPL,3432374,23155010210,METFORM HCL TB500MG HERI 1000@,metformin HCl,7123932732,7123932732,03/15/2019,Y,4,4,0,4,EA,12.67,50.68
467367,ESTATES PHY & SURG SUPPL,3559259,16714049601,CLOTR+BETA CRM 1/.05% 15GNSTR@,clotrimazole/betamethasone dip,7123894371,7123894371,03/15/2019,Y,4,4,0,4,EA,3.10,12.40
467367,ESTATES PHY & SURG SUPPL,3559259,16714049601,CLOTR+BETA CRM 1/.05% 15GNSTR@,clotrimazole/betamethasone dip,7123932731,7123932731,03/15/2019,Y,4,4,0,4,EA,3.10,12.40
467367,ESTATES PHY & SURG SUPPL,3642535,45802004064,SELENIUM SUL LOT 2.5% PER 4OZ@,selenium sulfide,7123932731,7123932731,03/15/2019,Y,2,2,0,2,EA,8.49,16.98
467367,ESTATES PHY & SURG SUPPL,3725116,66993001968,ALBUTERO SUL HFA90MCG PRAS18G@,albuterol sulfate,7123894369,7123894369,03/15/2019,Y,6,6,0,6,EA,35.80,214.80
467367,ESTATES PHY & SURG SUPPL,3790961,31013565201,CYANOCOBALA 1000MCG TAB MAR100,cyanocobalamin (vitamin B-12),7123932733,7123932733,03/15/2019,Y,48,48,0,48,EA,2.28,109.44
467367,ESTATES PHY & SURG SUPPL,1139781,00781502207,METHYLPRED TAB 4MG  SAN    21@,methylprednisolone,7123664226,7123664226,03/14/2019,Y,6,6,0,6,EA,4.45,26.70
467367,ESTATES PHY & SURG SUPPL,1216563,00228207710,TEMAZEP CAP 30MG    ACTA  100@,temazepam,7123861310,7123861310,03/14/2019,Y,1,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1259381,50383080116,PROMETH HCL SYRP    HI-T 16OZ,promethazine HCl,7123664226,7123664226,03/14/2019,Y,6,6,0,6,EA,5.72,34.32
467367,ESTATES PHY & SURG SUPPL,1259381,50383080116,PROMETH HCL SYRP    HI-T 16OZ,promethazine HCl,7123686443,7123686443,03/14/2019,Y,4,4,0,4,EA,5.72,22.88
467367,ESTATES PHY & SURG SUPPL,1614585,00093406801,PRAZOSIN CAP 2MG    TEV   100@,prazosin HCl,7123686446,7123686446,03/14/2019,Y,2,2,0,2,EA,30.83,61.66
467367,ESTATES PHY & SURG SUPPL,1660786,00603158658,PROMETH DM SYRP*SDR* PAR 16OZ,promethazine/dextromethorphan,7123686443,7123686443,03/14/2019,Y,4,4,0,4,EA,4.49,17.96
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7123686441,7123686441,03/14/2019,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,1780550,65862006399,METOPROLOL TAB 50MG AURO1000@,metoprolol tartrate,7123664226,7123664226,03/14/2019,Y,3,3,0,3,EA,15.80,47.40
467367,ESTATES PHY & SURG SUPPL,1847920,01093920733,SM ELECTROLYT PED F/FL  33.8OZ,electrolytes/dextrose,7123686444,7123686444,03/14/2019,N,12,12,0,12,EA,2.61,31.32
467367,ESTATES PHY & SURG SUPPL,1847938,01093920833,SM ELECTROLYT PED U/FL  33.8OZ,electrolytes/dextrose,7123686444,7123686444,03/14/2019,N,12,12,0,12,EA,2.61,31.32
467367,ESTATES PHY & SURG SUPPL,1847953,01093920933,SM ELECTROLYT PED GRAPE 33.8OZ,electrolytes/dextrose,7123686444,7123686444,03/14/2019,N,12,12,0,12,EA,2.61,31.32
467367,ESTATES PHY & SURG SUPPL,1902451,34580228001,BENZOYL PRX WSH 5% PER 5OZ@,benzoyl peroxide,7123686441,7123686441,03/14/2019,Y,6,6,0,6,EA,4.25,25.50
467367,ESTATES PHY & SURG SUPPL,1924273,30904549280,THERA-M TAB        MMP   1000@,"multivit,calc,mins/iron/folic",7123686441,7123686441,03/14/2019,Y,2,2,0,2,EA,23.69,47.38
467367,ESTATES PHY & SURG SUPPL,2058543,65862039110,ONDANSET ODT 8MG AURO UD 3X10@,ondansetron,7123657558,7123657558,03/14/2019,Y,4,4,0,4,EA,6.49,25.96
467367,ESTATES PHY & SURG SUPPL,2567097,30904673080,MAPAP TAB 500MG     MMP  1000@,acetaminophen,7123686441,7123686441,03/14/2019,Y,2,2,0,2,EA,9.61,19.22
467367,ESTATES PHY & SURG SUPPL,3490596,30904646320,DIMAPHEN DM C/C PE  MMP 118ML@,brompheniram/phenylephrine/DM,7123686441,7123686441,03/14/2019,Y,12,12,0,12,EA,1.68,20.16
467367,ESTATES PHY & SURG SUPPL,3508587,30904646220,DIMAPHEN CLD&ALL PE MMP 118ML,brompheniramine/phenylephrine,7123686441,7123686441,03/14/2019,Y,12,12,0,12,EA,1.54,18.48
467367,ESTATES PHY & SURG SUPPL,3544988,60758077305,KETOR TROM OS 0.4% GRE 5ML@,ketorolac tromethamine,7123664226,7123664226,03/14/2019,Y,6,6,0,6,EA,42.29,253.74
467367,ESTATES PHY & SURG SUPPL,3580339,29300013505,CLONIDI HYDRO TB .1MG UNIC500@,clonidine HCl,7123657560,7123657560,03/14/2019,Y,1,1,0,1,EA,11.48,11.48
467367,ESTATES PHY & SURG SUPPL,3580339,29300013505,CLONIDI HYDRO TB .1MG UNIC500@,clonidine HCl,7123664226,7123664226,03/14/2019,Y,1,1,0,1,EA,11.48,11.48
467367,ESTATES PHY & SURG SUPPL,1129477,35483813340,SILTUSSIN-DM DAS CGH SILA  4OZ,guaifenesin/dextromethorphan,7123459194,7123459194,03/13/2019,Y,12,12,0,12,EA,1.50,18.00
467367,ESTATES PHY & SURG SUPPL,1165133,38290326895,ALCOHOL SWAB REG 326895 BD 100,alcohol antiseptic pads,7123459194,7123459194,03/13/2019,N,48,48,0,48,BX,1.72,82.56
467367,ESTATES PHY & SURG SUPPL,1165299,00185001001,LABETALOL TAB 100MG SAN   100@,labetalol HCl,7123459192,7123459192,03/13/2019,Y,1,1,0,1,EA,29.62,29.62
467367,ESTATES PHY & SURG SUPPL,1243237,30904557720,IBUPROF SUSP CHILD   MMP  4OZ@,ibuprofen,7123459194,7123459194,03/13/2019,Y,48,48,0,48,EA,3.88,186.24
467367,ESTATES PHY & SURG SUPPL,1313881,24208029905,LOTEMAX OPH SUSP 0.5% B&L  5ML,loteprednol etabonate,7123459192,7123459192,03/13/2019,N,1,1,0,1,EA,228.81,228.81
467367,ESTATES PHY & SURG SUPPL,1414275,30904572514,MINTOX LIQ X/STR    MMP  12OZ@,mag hydrox/aluminum hyd/simeth,7123459191,7123459191,03/13/2019,Y,24,24,0,24,EA,2.23,53.52
467367,ESTATES PHY & SURG SUPPL,1489079,30193731150,CONTOUR NEXT TEST STRIPS 50,blood sugar diagnostic,7123459194,7123459194,03/13/2019,N,48,48,0,48,EA,55.00,"2,640.00"
467367,ESTATES PHY & SURG SUPPL,1843754,61314003002,DORZOL/TIM 22.3/6.8MG SAN10ML,dorzolamide HCl/timolol maleat,7123459192,7123459192,03/13/2019,Y,12,8,0,8,EA,11.35,90.80
467367,ESTATES PHY & SURG SUPPL,1919661,30904572114,MINTOX LIQ          MMP  12OZ,mag hydrox/aluminum hyd/simeth,7123459191,7123459191,03/13/2019,Y,24,24,0,24,EA,2.80,67.20
467367,ESTATES PHY & SURG SUPPL,1922533,30904549213,THERA-M TAB         MMP   130@,"multivit,calc,mins/iron/folic",7123459194,7123459194,03/13/2019,Y,1,1,0,1,EA,3.61,3.61
467367,ESTATES PHY & SURG SUPPL,1951144,59762314001,AZITHROMY O/S 1200MG GRE 30ML@,azithromycin,7123459192,7123459192,03/13/2019,Y,6,6,0,6,EA,7.19,43.14
467367,ESTATES PHY & SURG SUPPL,2002434,35388500972,ONE TOUCH ULTRA TEST STRIP  50,blood sugar diagnostic,7123459194,7123459194,03/13/2019,N,24,11,0,11,EA,63.10,694.10
467367,ESTATES PHY & SURG SUPPL,2002467,35388500976,ONE TOUCH VERIO TEST STRIP  50,blood sugar diagnostic,7123459194,7123459194,03/13/2019,N,24,24,0,24,EA,32.35,776.40
467367,ESTATES PHY & SURG SUPPL,2404671,08290320122,PEN NDL NANO BD 32G 4MM  CT100,"pen needle, diabetic",7123459192,7123459192,03/13/2019,N,12,12,0,12,CT,42.76,513.12
467367,ESTATES PHY & SURG SUPPL,3225307,00487020103,IPRATRO BR/ALBUT 3ML UDNEPH30@,ipratropium/albuterol sulfate,7123225321,7123637169,03/13/2019,Y,0,0,1,-1,CT,3.50,-3.50
467367,ESTATES PHY & SURG SUPPL,3413697,64380073706,VITAMIN D CAP 1.25MG   STR100@,ergocalciferol (vitamin D2),7123459192,7123459192,03/13/2019,Y,12,12,0,12,EA,7.28,87.36
467367,ESTATES PHY & SURG SUPPL,3427226,00065427325,PAZEO OPTH SOL 0.7%   2.5ML,olopatadine HCl,7123459192,7123459192,03/13/2019,N,2,2,0,2,EA,187.41,374.82
467367,ESTATES PHY & SURG SUPPL,3432093,30904642281,PEG-3350 PWD POUCH UD MMP100@,polyethylene glycol 3350,7123459194,7123459194,03/13/2019,Y,1,1,0,1,EA,118.06,118.06
467367,ESTATES PHY & SURG SUPPL,3669512,00781569031,EZETIMIBE TAB 10MG SAN     30@,ezetimibe,7123459192,7123459192,03/13/2019,Y,6,6,0,6,EA,6.21,37.26
467367,ESTATES PHY & SURG SUPPL,3748001,55566670001,CLENPIQ ORAL SOL 320ML,sod picosulf/mag ox/citric ac,7123459192,7123459192,03/13/2019,N,1,1,0,1,EA,131.48,131.48
467367,ESTATES PHY & SURG SUPPL,3786811,68382078501,DOXAZOSIN TAB 4MG   ZYD  100@,doxazosin mesylate,7123459192,7123459192,03/13/2019,Y,2,2,0,2,EA,8.84,17.68
467367,ESTATES PHY & SURG SUPPL,1130319,43386006019,GAVILYTE-C SOL FLV LUP 4000ML@,"peg3350/sod sulf,bicarb,Cl/KCl",7123225321,7123225321,03/12/2019,Y,2,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1245844,07985420080,VIT B-COMP CAP      NAT/V  100,vitamin B complex,7123225325,7123225325,03/12/2019,N,12,12,0,12,EA,4.75,57.00
467367,ESTATES PHY & SURG SUPPL,1299635,00173064255,LAMICTAL TAB 100MG         100,lamotrigine,7123225321,7123225321,03/12/2019,N,1,1,0,1,EA,"1,404.17","1,404.17"
467367,ESTATES PHY & SURG SUPPL,1425156,50383023310,DORZO/TIM22.3/6.8/ML HI-T10ML@,dorzolamide HCl/timolol maleat,7123153865,7123153865,03/12/2019,Y,12,2,0,2,EA,11.21,22.42
467367,ESTATES PHY & SURG SUPPL,1875111,30904053046,TAB-A-VITE          MMP    30,multivitamin,7123225320,7123225320,03/12/2019,Y,48,48,0,48,EA,0.73,35.04
467367,ESTATES PHY & SURG SUPPL,2004315,66993089749,AUGMENTED BETA OI0.05%PRAS50G@,betamethasone/propylene glyc,7123225323,7123225323,03/12/2019,Y,3,3,0,3,EA,64.35,193.05
467367,ESTATES PHY & SURG SUPPL,2008787,13668010410,ISOSOR MON ER TB30MG TORR1K@,isosorbide mononitrate,7123225321,7123225321,03/12/2019,Y,1,1,0,1,EA,103.94,103.94
467367,ESTATES PHY & SURG SUPPL,2018653,50458014130,INVOKANA TAB 300MG       30,canagliflozin,7123225323,7123225323,03/12/2019,N,1,1,0,1,EA,475.77,475.77
467367,ESTATES PHY & SURG SUPPL,2082097,02129200446,TRUEPLUS LANCET 30G 100,lancets,7123225320,7123225320,03/12/2019,N,48,48,0,48,EA,1.00,48.00
467367,ESTATES PHY & SURG SUPPL,2156339,00781518792,LEVOTHYROX TAB 150MCG SAN  90@,levothyroxine sodium,7123225323,7123225323,03/12/2019,Y,2,2,0,2,EA,29.56,59.12
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7123225320,7123225320,03/12/2019,Y,48,48,0,48,EA,1.34,64.32
467367,ESTATES PHY & SURG SUPPL,2574481,01093968444,SM EYE ITCH ALLER       0.17OZ,ketotifen fumarate,7123225320,7123225320,03/12/2019,N,24,24,0,24,EA,5.76,138.24
467367,ESTATES PHY & SURG SUPPL,2578839,43547033510,BENAZEPRIL TB 5MG SOLC    100@,benazepril HCl,7123225321,7123225321,03/12/2019,Y,1,1,0,1,EA,3.39,3.39
467367,ESTATES PHY & SURG SUPPL,2580801,50474059540,KEPPRA TAB 500MG    RXPAK 120,levetiracetam,7123225321,7123225321,03/12/2019,N,1,1,0,1,EA,850.20,850.20
467367,ESTATES PHY & SURG SUPPL,3225307,00487020103,IPRATRO BR/ALBUT 3ML UDNEPH30@,ipratropium/albuterol sulfate,7123225321,7123225321,03/12/2019,Y,6,6,0,6,CT,3.50,21.00
467367,ESTATES PHY & SURG SUPPL,3252194,00093031905,DILTIAZEM TAB 60MG  TEV   500@,diltiazem HCl,7123225319,7123225319,03/12/2019,Y,1,1,0,1,EA,66.43,66.43
467367,ESTATES PHY & SURG SUPPL,3294253,62175027237,OXYBUTYNIN ER TB 15MG LAN 100@,oxybutynin chloride,7123225321,7123225321,03/12/2019,Y,4,4,0,4,EA,27.16,108.64
467367,ESTATES PHY & SURG SUPPL,3461126,57237002505,GLYBUR+MET TAB 5/500MG CIT500@,glyburide/metformin HCl,7123225321,7123225321,03/12/2019,Y,1,1,0,1,EA,27.88,27.88
467367,ESTATES PHY & SURG SUPPL,3469335,35483814470,SILAPAP LIQ CHLD SILA     8OZ,acetaminophen,7123225320,7123225320,03/12/2019,Y,12,12,0,12,EA,2.47,29.64
467367,ESTATES PHY & SURG SUPPL,3511904,01093978844,SM CLEARLAX PLY GLYC PWD 8.3OZ,polyethylene glycol 3350,7123225320,7123225320,03/12/2019,N,6,6,0,6,EA,5.35,32.10
467367,ESTATES PHY & SURG SUPPL,3620499,57237014401,AMLO+BENAZ CAP 5/20MG RIS100@,amlodipine besylate/benazepril,7123225321,7123225321,03/12/2019,Y,2,2,0,2,EA,8.88,17.76
467367,ESTATES PHY & SURG SUPPL,3706090,13668031330,AMLODI/OLMES TB 5/40MG TORR30@,amlodipine bes/olmesartan med,7123225321,7123225321,03/12/2019,Y,3,3,0,3,EA,8.58,25.74
467367,ESTATES PHY & SURG SUPPL,3908092,70700012085,TRI LO TAB .18/.025MG PER3X28,norgestimate-ethinyl estradiol,7123225321,7123225321,03/12/2019,Y,2,2,0,2,EA,9.12,18.24
467367,ESTATES PHY & SURG SUPPL,1155761,34580243411,CLOTRIMAZ CRM 1%    PERR 30GM@,clotrimazole,7122943694,7122943694,03/11/2019,Y,48,48,0,48,EA,1.74,83.52
467367,ESTATES PHY & SURG SUPPL,1231596,00093221005,SUCRALFATE TAB 1GM  TEV   500@,sucralfate,7122948103,7122948103,03/11/2019,Y,1,1,0,1,EA,108.62,108.62
467367,ESTATES PHY & SURG SUPPL,1245844,07985420080,VIT B-COMP CAP      NAT/V  100,vitamin B complex,7122948106,7122948106,03/11/2019,N,6,6,0,6,EA,4.75,28.50
467367,ESTATES PHY & SURG SUPPL,1290774,00597002402,COMBIVENT RESPIMAT  120 DSE,ipratropium/albuterol sulfate,7122943695,7122943695,03/11/2019,N,1,1,0,1,EA,387.22,387.22
467367,ESTATES PHY & SURG SUPPL,1299635,00173064255,LAMICTAL TAB 100MG         100,lamotrigine,7122943695,7122943695,03/11/2019,N,2,2,0,2,EA,"1,404.17","2,808.34"
467367,ESTATES PHY & SURG SUPPL,1367630,30472033956,HYDROCORT+ALO CRM 1% ALPH 1OZ@,hydrocortisone/aloe vera,7122943694,7122943694,03/11/2019,Y,48,48,0,48,EA,1.02,48.96
467367,ESTATES PHY & SURG SUPPL,1424977,45802011846,MOMETAS FURO SOL 0.1% PER60ML@,mometasone furoate,7122948109,7122948109,03/11/2019,Y,1,1,0,1,EA,30.54,30.54
467367,ESTATES PHY & SURG SUPPL,1690841,00469260230,MYRBETRIQ ER TAB 50MG       30,mirabegron,7122948103,7122948103,03/11/2019,N,1,1,0,1,EA,369.88,369.88
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7122865047,7122865047,03/11/2019,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,1779073,55111046805,METOPROL ER TAB 100MG DR/R500@,metoprolol succinate,7122943695,7122943695,03/11/2019,N,1,1,0,1,EA,398.96,398.96
467367,ESTATES PHY & SURG SUPPL,1785005,64764024060,AMITIZA GELCAP 24MCG        60,lubiprostone,7122943695,7122943695,03/11/2019,N,2,2,0,2,EA,357.18,714.36
467367,ESTATES PHY & SURG SUPPL,1785005,64764024060,AMITIZA GELCAP 24MCG        60,lubiprostone,7122948107,7122948107,03/11/2019,N,2,2,0,2,EA,357.18,714.36
467367,ESTATES PHY & SURG SUPPL,1902444,34580228034,BENZOYL PRX WSH 5% PER 8OZ@,benzoyl peroxide,7122865047,7122865047,03/11/2019,Y,4,4,0,4,EA,5.99,23.96
467367,ESTATES PHY & SURG SUPPL,1904911,16714008111,HYDROXYZ TAB 10MG   500 NSTAR@,hydroxyzine HCl,7122943695,7122943695,03/11/2019,Y,2,2,0,2,EA,10.68,21.36
467367,ESTATES PHY & SURG SUPPL,1938117,35483800180,FERR SUL ELIX 220MG SILA  16OZ,ferrous sulfate,7122948110,7122948110,03/11/2019,Y,2,2,0,2,EA,2.29,4.58
467367,ESTATES PHY & SURG SUPPL,1943117,53746018810,NAPROXEN TAB 250MG  INT   1000,naproxen,7122948103,7122948103,03/11/2019,Y,1,1,0,1,EA,33.34,33.34
467367,ESTATES PHY & SURG SUPPL,2067288,63402030630,LATUDA TAB 60MG             30,lurasidone HCl,7122943695,7122943695,03/11/2019,N,1,1,0,1,EA,"1,177.52","1,177.52"
467367,ESTATES PHY & SURG SUPPL,2155539,00781518592,LEVOTHYROX TB 112MCG SAN   90@,levothyroxine sodium,7122948103,7122948103,03/11/2019,Y,3,3,0,3,EA,23.98,71.94
467367,ESTATES PHY & SURG SUPPL,2179885,01093902444,SM TUSSIN CF LIQ PE        8OZ,guaifen/dextromethorphan/pe,7122943694,7122943694,03/11/2019,N,6,6,0,6,EA,3.40,20.40
467367,ESTATES PHY & SURG SUPPL,2213775,54879000460,BETAMET VAL LOT 0.1% STI 60ML@,betamethasone valerate,7122948107,7122948107,03/11/2019,Y,1,1,0,1,EA,44.74,44.74
467367,ESTATES PHY & SURG SUPPL,2244085,16714035701,LEVETIRAC TAB1000MG60NSTAR@,levetiracetam,7122943695,7122943695,03/11/2019,Y,3,3,0,3,EA,8.36,25.08
467367,ESTATES PHY & SURG SUPPL,2404671,08290320122,PEN NDL NANO BD 32G 4MM  CT100,"pen needle, diabetic",7122948101,7122948101,03/11/2019,N,12,0,0,0,CT,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,2521235,60219175303,SILDENAFIL TAB 100MG AMNE 30@,sildenafil citrate,7122948108,7122948108,03/11/2019,Y,1,1,0,1,EA,13.96,13.96
467367,ESTATES PHY & SURG SUPPL,2580801,50474059540,KEPPRA TAB 500MG    RXPAK 120,levetiracetam,7122943695,7122943695,03/11/2019,N,1,1,0,1,EA,850.20,850.20
467367,ESTATES PHY & SURG SUPPL,3443785,35865752016,ACETAMIN LQ 160MG/5ML METH16Z,acetaminophen,7122943694,7122943694,03/11/2019,Y,12,12,0,12,EA,3.45,41.40
467367,ESTATES PHY & SURG SUPPL,3464153,67877019710,AMLODIP BESYL TB 2.5MG ASC1000,amlodipine besylate,7122943695,7122943695,03/11/2019,Y,2,2,0,2,EA,7.67,15.34
467367,ESTATES PHY & SURG SUPPL,3469335,35483814470,SILAPAP LIQ CHLD SILA     8OZ,acetaminophen,7122943694,7122943694,03/11/2019,Y,1,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3495959,57237002405,GLYBUR+MET TB 2.5/500MGRIS500@,glyburide/metformin HCl,7122948111,7122948111,03/11/2019,Y,2,2,0,2,EA,23.50,47.00
467367,ESTATES PHY & SURG SUPPL,3502739,60505057501,OLOPATAD HCL OPH 0.1% APX 5ML,olopatadine HCl,7122943695,7122943695,03/11/2019,Y,4,4,0,4,EA,9.05,36.20
467367,ESTATES PHY & SURG SUPPL,3509494,01093977744,SM GAS RELIEF SFTGEL 125MG 50,simethicone,7122948100,7122948100,03/11/2019,N,4,4,0,4,EA,2.64,10.56
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7122943694,7122943694,03/11/2019,N,8,8,0,8,EA,9.39,75.12
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7122948112,7122948112,03/11/2019,N,4,4,0,4,EA,9.39,37.56
467367,ESTATES PHY & SURG SUPPL,3582947,52565001059,TRIAMCIN LTN 0.025% TEL 60ML@,triamcinolone acetonide,7122943695,7122943695,03/11/2019,Y,3,3,0,3,EA,27.50,82.50
467367,ESTATES PHY & SURG SUPPL,3607090,36570270204,ACCU-CHEK GUIDE METER,blood-glucose meter,7122943694,7122943694,03/11/2019,N,8,8,0,8,EA,23.95,191.60
467367,ESTATES PHY & SURG SUPPL,3725116,66993001968,ALBUTERO SUL HFA90MCG PRAS18G@,albuterol sulfate,7122943695,7122943695,03/11/2019,Y,8,8,0,8,EA,35.80,286.40
467367,ESTATES PHY & SURG SUPPL,3725116,66993001968,ALBUTERO SUL HFA90MCG PRAS18G@,albuterol sulfate,7122943698,7122943698,03/11/2019,Y,24,24,0,24,EA,35.80,859.20
467367,ESTATES PHY & SURG SUPPL,3725116,66993001968,ALBUTERO SUL HFA90MCG PRAS18G@,albuterol sulfate,7122948102,7122948102,03/11/2019,Y,8,8,0,8,EA,35.80,286.40
